SalePrice,Id
304289200.0,2670
238097820.0,2671
104309890.0,2672
111079736.0,2673
116132660.0,2674
100518056.0,2675
243879780.0,2676
251825800.0,2677
317221380.0,2678
271311100.0,2679
263891230.0,2680
258080220.0,2681
271284380.0,2682
430928580.0,2683
271288900.0,2684
325418980.0,2685
326212480.0,2686
423901440.0,2687
308052930.0,2688
241444620.0,2689
373476200.0,2690
220631500.0,2691
199176750.0,2692
303316100.0,2693
326678050.0,2694
209275400.0,2695
204488450.0,2696
223599200.0,2697
241198260.0,2698
230482880.0,2699
211240820.0,2700
239703730.0,2701
243018770.0,2702
252453400.0,2703
269016700.0,2704
264307310.0,2705
228728020.0,2706
230742780.0,2707
352978700.0,2708
208478480.0,2709
255167470.0,2710
410910720.0,2711
296613220.0,2712
117370910.0,2713
74729450.0,2714
89235460.0,2715
126191270.0,2716
219769540.0,2717
214842110.0,2718
359346880.0,2719
292307680.0,2720
278936770.0,2721
227657900.0,2722
269091420.0,2723
246190370.0,2724
278457570.0,2725
276977060.0,2726
273445500.0,2727
299951360.0,2728
254158050.0,2729
308112670.0,2730
244370720.0,2731
259531230.0,2732
296200600.0,2733
315583870.0,2734
285457630.0,2735
254231660.0,2736
278758700.0,2737
261884060.0,2738
356194460.0,2739
255769280.0,2740
254732880.0,2741
267471980.0,2742
290688320.0,2743
292448900.0,2744
241438460.0,2745
342401200.0,2746
286580960.0,2747
227233540.0,2748
301170600.0,2749
344433660.0,2750
400092100.0,2751
556143740.0,2752
357361800.0,2753
563319100.0,2754
202845550.0,2755
270401060.0,2756
280898900.0,2757
189188000.0,2758
203119150.0,2759
288809120.0,2760
279459940.0,2761
269162180.0,2762
321705000.0,2763
316630240.0,2764
487736300.0,2765
324435520.0,2766
238602180.0,2767
232065870.0,2768
217157230.0,2769
226057250.0,2770
205495680.0,2771
193570420.0,2772
268825820.0,2773
271580930.0,2774
173247150.0,2775
263574000.0,2776
179539970.0,2777
112414760.0,2778
223459020.0,2779
216944430.0,2780
160683250.0,2781
195362160.0,2782
206495380.0,2783
184203410.0,2784
169218540.0,2785
219351570.0,2786
261566200.0,2787
161168510.0,2788
187201550.0,2789
143071740.0,2790
232347200.0,2791
127285440.0,2792
308581760.0,2793
177251300.0,2794
171265920.0,2795
302121900.0,2796
803944800.0,2797
266260370.0,2798
199621730.0,2799
214767660.0,2800
210550420.0,2801
333189250.0,2802
310555000.0,2803
551986800.0,2804
234139490.0,2805
150950880.0,2806
170121550.0,2807
308812350.0,2808
279979140.0,2809
263690820.0,2810
270709000.0,2811
213561600.0,2812
282012130.0,2813
263090580.0,2814
441362560.0,2815
539034700.0,2816
337070560.0,2817
299443620.0,2818
53616950.0,2819
281227620.0,2820
183482530.0,2821
507411940.0,2822
504691500.0,2823
321492770.0,2824
322836900.0,2825
280037600.0,2826
268523040.0,2827
319213020.0,2828
251989680.0,2829
304508830.0,2830
218702830.0,2831
390487580.0,2832
339265120.0,2833
287787400.0,2834
270046500.0,2835
236485200.0,2836
345847360.0,2837
347062530.0,2838
312277440.0,2839
267430130.0,2840
253896050.0,2841
360098000.0,2842
225396270.0,2843
297118940.0,2844
209810990.0,2845
263735280.0,2846
256823260.0,2847
320561150.0,2848
235045970.0,2849
289797630.0,2850
539149440.0,2851
308199100.0,2852
301563620.0,2853
135752160.0,2854
274795500.0,2855
230516940.0,2856
223082340.0,2857
269708800.0,2858
232098200.0,2859
213119970.0,2860
429949570.0,2861
189019940.0,2862
209624510.0,2863
293813220.0,2864
116348880.0,2865
85070456.0,2866
189113620.0,2867
215576020.0,2868
245637680.0,2869
435402000.0,2870
217445760.0,2871
213689360.0,2872
301222340.0,2873
307786300.0,2874
195329630.0,2875
193115900.0,2876
149317870.0,2877
252984700.0,2878
280533980.0,2879
181600270.0,2880
551504100.0,2881
340447230.0,2882
237472180.0,2883
322000100.0,2884
370006460.0,2885
409102530.0,2886
208116400.0,2887
200598860.0,2888
203373500.0,2889
187177300.0,2890
241000880.0,2891
289027970.0,2892
224998780.0,2893
204312720.0,2894
197788430.0,2895
147077730.0,2896
607288640.0,2897
249751440.0,2898
259923890.0,2899
311043400.0,2900
1182007700.0,2901
253821400.0,2902
394002620.0,2903
337906850.0,2904
767655800.0,2905
226402060.0,2906
73385470.0,2907
278038880.0,2908
329004540.0,2909
68835480.0,2910
47926730.0,2911
364279200.0,2912
47494336.0,2913
74698850.0,2914
81404900.0,2915
53970264.0,2916
526497300.0,2917
253124900.0,2918
269705600.0,2919
